Mes,ME/USD,Moneda,Anho,G/ME
8,"1,4353",EUR,2009,"7.104,74"
8,"22,4500",UYU,2009,"220,49"
8,"0,8419",AUD,2009,"4.167,41"
9,"1,0000",USD,2009,"4.880,00"
9,"2,2150",DEM,2009,"2.203,16"
9,"89,3100",JPY,2009,"54,64"
9,"1,5898",GBP,2009,"7.758,22"
9,"1,0308",CHF,2009,"4.734,19"
9,"7,4287",FRF,2009,"656,91"
9,"6,9703",SEK,2009,"700,11"
9,"2,4957",NLG,2009,"1.955,36"
9,"5,0796",DKK,2009,"960,71"
9,"188,4300",ESP,2009,"25,90"
9,"5,8151",NOK,2009,"839,19"
9,"15,5836",ATS,2009,"313,15"
9,"2.192,8300",ITL,2009,"2,23"
9,"45,6850",BEF,2009,"106,82"
9,"1,7901",BRL,2009,"2.726,10"
9,"3,8390",ARS,2009,"1.271,16"
9,"1,0904",CAD,2009,"4.475,42"
9,"7,3950",ZAR,2009,"659,91"
9,"1,5832",SDR,2009,"7.726,02"
9,"994,6500",XAU,2009,"4.853.892,00"
9,"2,1446",VEF,2009,"2.275,48"
9,"545,6000",CLP,2009,"8,94"
9,"1,4647",EUR,2009,"7.147,74"
9,"21,5500",UYU,2009,"226,45"
9,"0,8702",AUD,2009,"4.246,58"
10,"1,0000",USD,2009,"4.860,00"
10,"2,2150",DEM,2009,"2.194,13"
10,"91,2700",JPY,2009,"53,25"
10,"1,6590",GBP,2009,"8.062,74"
10,"1,0208",CHF,2009,"4.760,97"
10,"7,4287",FRF,2009,"654,22"
10,"6,9719",SEK,2009,"697,08"
10,"2,4957",NLG,2009,"1.947,35"
10,"5,0280",DKK,2009,"966,59"
10,"188,4300",ESP,2009,"25,79"
10,"5,6579",NOK,2009,"858,98"
10,"15,5836",ATS,2009,"311,87"
10,"2.192,8300",ITL,2009,"2,22"
10,"45,6850",BEF,2009,"106,38"
10,"1,7464",BRL,2009,"2.782,87"
10,"3,8200",ARS,2009,"1.272,25"
10,"1,0718",CAD,2009,"4.534,43"
10,"7,7472",ZAR,2009,"627,32"
10,"1,5872",SDR,2009,"7.713,79"
10,"1.038,7000",XAU,2009,"5.048.082,00"
10,"2,1446",VEF,2009,"2.266,16"
10,"530,8000",CLP,2009,"9,16"
10,"1,4798",EUR,2009,"7.191,83"
10,"20,4000",UYU,2009,"238,24"
10,"0,9109",AUD,2009,"4.426,97"
11,"1,0000",USD,2009,"4.780,00"
11,"2,2150",DEM,2009,"2.158,01"
11,"86,5400",JPY,2009,"55,23"
11,"1,6371",GBP,2009,"7.825,34"
11,"1,0111",CHF,2009,"4.727,52"
11,"7,4287",FRF,2009,"643,45"
11,"7,0195",SEK,2009,"680,96"
11,"2,4957",NLG,2009,"1.915,29"
11,"4,9950",DKK,2009,"956,96"
11,"188,4300",ESP,2009,"25,37"
11,"5,7176",NOK,2009,"836,02"
11,"15,5836",ATS,2009,"306,73"
11,"2.192,8300",ITL,2009,"2,18"
11,"45,6850",BEF,2009,"104,63"
11,"1,7445",BRL,2009,"2.740,04"
11,"3,8005",ARS,2009,"1.257,73"
11,"1,0737",CAD,2009,"4.451,90"
11,"7,5225",ZAR,2009,"635,43"
11,"1,6104",SDR,2009,"7.697,71"
11,"1.160,6000",XAU,2009,"5.547.668,00"
11,"2,1446",VEF,2009,"2.228,85"
11,"497,6000",CLP,2009,"9,61"
11,"1,4889",EUR,2009,"7.116,94"
11,"20,0000",UYU,2009,"239,00"
11,"0,9000",AUD,2009,"4.302,00"
12,"1,0000",USD,2009,"4.600,00"
12,"2,2150",DEM,2009,"2.076,75"
12,"92,2300",JPY,2009,"49,88"
12,"1,5848",GBP,2009,"7.290,08"
12,"1,0372",CHF,2009,"4.435,02"
12,"7,4287",FRF,2009,"619,22"
12,"7,1753",SEK,2009,"641,09"
12,"2,4957",NLG,2009,"1.843,17"
12,"5,1874",DKK,2009,"886,76"
12,"188,4300",ESP,2009,"24,41"
12,"5,8008",NOK,2009,"792,99"
12,"15,5836",ATS,2009,"295,18"
12,"2.192,8300",ITL,2009,"2,10"
12,"45,6850",BEF,2009,"100,69"
12,"1,7428",BRL,2009,"2.639,43"
12,"3,8220",ARS,2009,"1.203,56"
12,"1,0483",CAD,2009,"4.388,06"
12,"7,4033",ZAR,2009,"621,34"
12,"1,5693",SDR,2009,"7.218,78"
12,"1.092,4000",XAU,2009,"5.025.040,00"
12,"2,1446",VEF,2009,"2.144,92"
12,"507,5000",CLP,2009,"9,06"
12,"1,4342",EUR,2009,"6.597,32"
12,"19,3500",UYU,2009,"237,73"
12,"0,8935",AUD,2009,"4.110,10"
1,"1,0000",USD,2010,"4.730,00"
1,"2,2150",DEM,2010,"2.135,44"
1,"90,2700",JPY,2010,"52,40"
1,"1,6243",GBP,2010,"7.682,94"
1,"1,0509",CHF,2010,"4.500,90"
1,"7,4287",FRF,2010,"636,72"
1,"7,2757",SEK,2010,"650,11"
1,"2,4957",NLG,2010,"1.895,26"
1,"5,3158",DKK,2010,"889,80"
1,"188,4300",ESP,2010,"25,10"
1,"5,8395",NOK,2010,"810,00"
1,"15,5836",ATS,2010,"303,52"
1,"2.192,8300",ITL,2010,"2,16"
1,"45,6850",BEF,2010,"103,54"
1,"1,8455",BRL,2010,"2.562,99"
1,"3,8125",ARS,2010,"1.240,66"
1,"1,0575",CAD,2010,"4.472,81"
1,"7,5580",ZAR,2010,"625,83"
1,"1,5611",SDR,2010,"7.384,00"
1,"1.088,6500",XAU,2010,"5.149.314,50"
1,"4,2893",VEF,2010,"1.102,74"
1,"535,5000",CLP,2010,"8,83"
1,"1,4005",EUR,2010,"6.624,37"
1,"19,4500",UYU,2010,"243,19"
1,"0,9021",AUD,2010,"4.266,93"
2,"1,0000",USD,2010,"4.706,00"
2,"2,2150",DEM,2010,"2.124,61"
2,"89,1500",JPY,2010,"52,79"
2,"1,5270",GBP,2010,"7.186,06"
2,"1,0859",CHF,2010,"4.333,73"
2,"7,4287",FRF,2010,"633,49"
2,"7,2357",SEK,2010,"650,39"
2,"2,4957",NLG,2010,"1.885,64"
2,"5,5230",DKK,2010,"852,07"
2,"188,4300",ESP,2010,"24,97"
2,"5,9686",NOK,2010,"788,46"
2,"15,5836",ATS,2010,"301,98"
2,"2.192,8300",ITL,2010,"2,15"
2,"45,6850",BEF,2010,"103,01"
2,"1,8349",BRL,2010,"2.564,72"
2,"3,8600",ARS,2010,"1.219,17"
2,"1,0615",CAD,2010,"4.433,35"
2,"7,8058",ZAR,2010,"602,89"
2,"1,5314",SDR,2010,"7.206,77"
2,"1.092,1000",XAU,2010,"5.139.422,60"
2,"4,2893",VEF,2010,"1.097,15"
2,"529,8000",CLP,2010,"8,88"
2,"1,3471",EUR,2010,"6.339,45"
2,"19,6500",UYU,2010,"239,49"
2,"0,8851",AUD,2010,"4.165,28"
3,"1,0000",USD,2010,"4.698,00"
3,"2,2150",DEM,2010,"2.120,99"
3,"92,5200",JPY,2010,"50,78"
3,"1,5079",GBP,2010,"7.084,11"
3,"1,0621",CHF,2010,"4.423,31"
3,"7,4287",FRF,2010,"632,41"
3,"7,2481",SEK,2010,"648,17"
3,"2,4957",NLG,2010,"1.882,44"
3,"5,5201",DKK,2010,"851,07"
3,"188,4300",ESP,2010,"24,93"
3,"5,9668",NOK,2010,"787,36"
3,"15,5836",ATS,2010,"301,47"
3,"2.192,8300",ITL,2010,"2,14"
3,"45,6850",BEF,2010,"102,83"
3,"1,7944",BRL,2010,"2.618,15"
3,"3,8655",ARS,2010,"1.215,37"
3,"1,0186",CAD,2010,"4.612,21"
3,"7,3643",ZAR,2010,"637,94"
3,"1,5187",SDR,2010,"7.134,85"
3,"1.110,1500",XAU,2010,"5.215.484,70"
3,"4,2893",VEF,2010,"1.095,28"
3,"525,8000",CLP,2010,"8,94"
3,"1,3483",EUR,2010,"6.334,31"
3,"19,4500",UYU,2010,"241,54"
3,"0,9202",AUD,2010,"4.323,10"
4,"1,0000",USD,2010,"4.712,00"
4,"2,2150",DEM,2010,"2.127,31"
4,"94,1200",JPY,2010,"50,06"
4,"1,5296",GBP,2010,"7.207,48"
4,"1,0825",CHF,2010,"4.352,89"
4,"7,4287",FRF,2010,"634,30"
4,"7,2549",SEK,2010,"649,49"
4,"2,4957",NLG,2010,"1.888,05"
4,"5,6187",DKK,2010,"838,63"
4,"188,4300",ESP,2010,"25,01"
4,"5,9176",NOK,2010,"796,27"
4,"15,5836",ATS,2010,"302,37"
4,"2.192,8300",ITL,2010,"2,15"
4,"45,6850",BEF,2010,"103,14"
4,"1,7310",BRL,2010,"2.722,13"
4,"3,8790",ARS,2010,"1.214,75"
4,"1,0056",CAD,2010,"4.685,76"
4,"7,3591",ZAR,2010,"640,30"
4,"1,5083",SDR,2010,"7.107,11"
4,"1.164,6500",XAU,2010,"5.487.830,80"
4,"4,2893",VEF,2010,"1.098,55"
4,"520,8000",CLP,2010,"9,05"
4,"1,3241",EUR,2010,"6.239,16"
4,"19,1500",UYU,2010,"246,06"
4,"0,9263",AUD,2010,"4.364,73"
5,"1,0000",USD,2010,"4.741,00"
5,"2,2150",DEM,2010,"2.140,41"
5,"90,6700",JPY,2010,"52,29"
5,"1,4454",GBP,2010,"6.852,64"
5,"1,1579",CHF,2010,"4.094,48"
5,"7,4287",FRF,2010,"638,20"
5,"7,8457",SEK,2010,"604,28"
5,"2,4957",NLG,2010,"1.899,67"
5,"6,0315",DKK,2010,"786,04"
5,"188,4300",ESP,2010,"25,16"
5,"6,4769",NOK,2010,"731,99"
5,"15,5836",ATS,2010,"304,23"
5,"2.192,8300",ITL,2010,"2,16"
5,"45,6850",BEF,2010,"103,78"
5,"1,8221",BRL,2010,"2.601,94"
5,"3,9110",ARS,2010,"1.212,22"
5,"1,0513",CAD,2010,"4.509,65"
5,"7,6004",ZAR,2010,"623,78"
5,"1,4743",SDR,2010,"6.989,66"
5,"1.202,9000",XAU,2010,"5.702.948,90"
5,"4,2893",VEF,2010,"1.105,31"
5,"528,1000",CLP,2010,"8,98"
5,"1,2333",EUR,2010,"5.847,08"
5,"19,1500",UYU,2010,"247,57"
5,"0,8463",AUD,2010,"4.012,31"
6,"1,0000",USD,2010,"4.756,00"
6,"2,2150",DEM,2010,"2.147,18"
6,"88,4200",JPY,2010,"53,79"
6,"1,5084",GBP,2010,"7.173,95"
6,"1,0813",CHF,2010,"4.398,41"
6,"7,4287",FRF,2010,"640,22"
6,"7,8000",SEK,2010,"609,74"
6,"2,4957",NLG,2010,"1.905,68"
6,"6,1112",DKK,2010,"778,24"
6,"188,4300",ESP,2010,"25,24"
6,"6,4903",NOK,2010,"732,79"
6,"15,5836",ATS,2010,"305,19"
6,"2.192,8300",ITL,2010,"2,17"
6,"45,6850",BEF,2010,"104,10"
6,"1,8060",BRL,2010,"2.633,44"
6,"3,9305",ARS,2010,"1.210,02"
6,"1,0516",CAD,2010,"4.522,63"
6,"7,6515",ZAR,2010,"621,58"
6,"1,4751",SDR,2010,"7.015,58"
6,"1.238,6000",XAU,2010,"5.890.781,60"
6,"4,2893",VEF,2010,"1.108,81"
6,"543,2000",CLP,2010,"8,76"
6,"1,2183",EUR,2010,"5.794,23"
6,"20,8500",UYU,2010,"228,11"
6,"0,8531",AUD,2010,"4.057,34"
7,"1,0000",USD,2010,"4.749,00"
7,"2,2150",DEM,2010,"2.144,02"
7,"87,0800",JPY,2010,"54,54"
7,"1,5645",GBP,2010,"7.429,81"
7,"1,0417",CHF,2010,"4.558,89"
7,"7,4287",FRF,2010,"639,28"
7,"7,2282",SEK,2010,"657,01"
7,"2,4957",NLG,2010,"1.902,87"
7,"5,6976",DKK,2010,"833,51"
7,"188,4300",ESP,2010,"25,20"
7,"6,0821",NOK,2010,"780,82"
7,"15,5836",ATS,2010,"304,74"
7,"2.192,8300",ITL,2010,"2,17"
7,"45,6850",BEF,2010,"103,95"
7,"1,7618",BRL,2010,"2.695,54"
7,"3,9350",ARS,2010,"1.206,86"
7,"1,0340",CAD,2010,"4.592,84"
7,"7,3071",ZAR,2010,"649,92"
7,"1,5216",SDR,2010,"7.226,08"
7,"1.162,0500",XAU,2010,"5.518.575,45"
7,"4,2893",VEF,2010,"1.107,17"
7,"521,2000",CLP,2010,"9,11"
7,"1,3075",EUR,2010,"6.209,32"
7,"20,8500",UYU,2010,"227,77"
7,"0,9016",AUD,2010,"4.281,70"
8,"1,0000",USD,2010,"4.767,00"
8,"2,2150",DEM,2010,"2.152,14"
8,"84,6600",JPY,2010,"56,31"
8,"1,5515",GBP,2010,"7.396,00"
8,"1,0239",CHF,2010,"4.655,73"
8,"7,4287",FRF,2010,"641,70"
8,"7,3861",SEK,2010,"645,40"
8,"2,4957",NLG,2010,"1.910,09"
8,"5,8574",DKK,2010,"813,84"
8,"188,4300",ESP,2010,"25,30"
8,"6,2674",NOK,2010,"760,60"
8,"15,5836",ATS,2010,"305,90"
8,"2.192,8300",ITL,2010,"2,17"
8,"45,6850",BEF,2010,"104,35"
8,"1,7545",BRL,2010,"2.717,01"
8,"3,9280",ARS,2010,"1.213,59"
8,"1,0522",CAD,2010,"4.530,51"
8,"7,3046",ZAR,2010,"652,60"
8,"1,5108",SDR,2010,"7.201,98"
8,"1.236,4000",XAU,2010,"5.893.918,80"
8,"4,2893",VEF,2010,"1.111,37"
8,"498,0000",CLP,2010,"9,57"
8,"1,2712",EUR,2010,"6.059,81"
8,"20,7500",UYU,2010,"229,73"
8,"0,8962",AUD,2010,"4.272,19"
9,"1,0000",USD,2010,"4.821,00"
9,"2,2150",DEM,2010,"2.176,52"
9,"84,1000",JPY,2010,"57,32"
9,"1,5757",GBP,2010,"7.596,45"
9,"0,9839",CHF,2010,"4.899,89"
9,"7,4287",FRF,2010,"648,97"
9,"6,8373",SEK,2010,"705,10"
9,"2,4957",NLG,2010,"1.931,72"
9,"5,5304",DKK,2010,"871,73"
9,"188,4300",ESP,2010,"25,59"
9,"5,9067",NOK,2010,"816,19"
9,"15,5836",ATS,2010,"309,36"
9,"2.192,8300",ITL,2010,"2,20"
9,"45,6850",BEF,2010,"105,53"
9,"1,7100",BRL,2010,"2.819,30"
9,"3,9655",ARS,2010,"1.215,74"
9,"1,0324",CAD,2010,"4.669,70"
9,"7,0015",ZAR,2010,"688,57"
9,"1,5454",SDR,2010,"7.450,37"
9,"1.293,6000",XAU,2010,"6.236.445,60"
9,"4,2893",VEF,2010,"1.123,96"
9,"483,7000",CLP,2010,"9,97"
9,"1,3473",EUR,2010,"6.495,33"
9,"20,1500",UYU,2010,"239,26"
9,"0,9613",AUD,2010,"4.634,43"
10,"1,0000",USD,2010,"4.938,00"
10,"2,2150",DEM,2010,"2.229,35"
10,"81,0200",JPY,2010,"60,95"
10,"1,5920",GBP,2010,"7.861,30"
10,"0,9849",CHF,2010,"5.013,71"
10,"7,4287",FRF,2010,"664,72"
10,"6,7093",SEK,2010,"735,99"
10,"2,4957",NLG,2010,"1.978,60"
10,"5,3740",DKK,2010,"918,87"
10,"188,4300",ESP,2010,"26,21"
10,"5,8676",NOK,2010,"841,57"
10,"15,5836",ATS,2010,"316,87"
10,"2.192,8300",ITL,2010,"2,25"
10,"45,6850",BEF,2010,"108,09"
10,"1,7090",BRL,2010,"2.889,41"
10,"3,9550",ARS,2010,"1.248,55"
10,"1,0248",CAD,2010,"4.818,50"
10,"7,0100",ZAR,2010,"704,42"
10,"1,5675",SDR,2010,"7.740,32"
10,"1.332,7500",XAU,2010,"6.581.119,50"
10,"4,2893",VEF,2010,"1.151,24"
10,"492,2000",CLP,2010,"10,03"
10,"1,3874",EUR,2010,"6.850,98"
10,"20,0000",UYU,2010,"246,90"
10,"0,9801",AUD,2010,"4.839,73"
11,"1,0000",USD,2010,"4.713,00"
11,"2,2150",DEM,2010,"2.127,77"
11,"84,1400",JPY,2010,"56,01"
11,"1,5588",GBP,2010,"7.346,62"
11,"1,0016",CHF,2010,"4.705,47"
11,"7,4287",FRF,2010,"634,43"
11,"6,9973",SEK,2010,"673,55"
11,"2,4957",NLG,2010,"1.888,45"
11,"5,6560",DKK,2010,"833,27"
11,"188,4300",ESP,2010,"25,01"
11,"6,1733",NOK,2010,"763,45"
11,"15,5836",ATS,2010,"302,43"
11,"2.192,8300",ITL,2010,"2,15"
11,"45,6850",BEF,2010,"103,16"
11,"1,7254",BRL,2010,"2.731,54"
11,"3,9780",ARS,2010,"1.184,77"
11,"1,0197",CAD,2010,"4.621,95"
11,"7,0809",ZAR,2010,"665,59"
11,"1,5412",SDR,2010,"7.263,68"
11,"1.360,0500",XAU,2010,"6.409.915,65"
11,"4,2893",VEF,2010,"1.098,78"
11,"484,3000",CLP,2010,"9,73"
11,"1,3173",EUR,2010,"6.208,43"
11,"19,9000",UYU,2010,"236,83"
11,"0,9637",AUD,2010,"4.541,92"
12,"1,0000",USD,2010,"4.558,00"
12,"2,2150",DEM,2010,"2.057,79"
12,"81,5500",JPY,2010,"55,89"
12,"1,5443",GBP,2010,"7.038,92"
12,"0,9388",CHF,2010,"4.855,13"
12,"7,4287",FRF,2010,"613,57"
12,"6,7961",SEK,2010,"670,68"
12,"2,4957",NLG,2010,"1.826,34"
12,"5,6240",DKK,2010,"810,46"
12,"188,4300",ESP,2010,"24,19"
12,"5,8927",NOK,2010,"773,50"
12,"15,5836",ATS,2010,"292,49"
12,"2.192,8300",ITL,2010,"2,08"
12,"45,6850",BEF,2010,"99,77"
12,"1,6695",BRL,2010,"2.730,16"
12,"3,9780",ARS,2010,"1.145,80"
12,"1,0011",CAD,2010,"4.552,99"
12,"6,5859",ZAR,2010,"692,08"
12,"1,5331",SDR,2010,"6.987,87"
12,"1.410,6000",XAU,2010,"6.429.514,80"
12,"4,2893",VEF,2010,"1.062,64"
12,"467,5000",CLP,2010,"9,75"
12,"1,3251",EUR,2010,"6.039,81"
12,"19,8000",UYU,2010,"230,20"
12,"1,0139",AUD,2010,"4.621,36"
1,"1,0000",USD,2011,"4.634,00"
1,"2,2150",DEM,2011,"2.092,10"
1,"82,3100",JPY,2011,"56,30"
1,"1,5909",GBP,2011,"7.372,23"
1,"0,9438",CHF,2011,"4.909,94"
1,"7,4287",FRF,2011,"623,80"
1,"6,4601",SEK,2011,"717,33"
1,"2,4957",NLG,2011,"1.856,79"
1,"5,4375",DKK,2011,"852,23"
1,"188,4300",ESP,2011,"24,59"
1,"5,7879",NOK,2011,"800,64"
1,"15,5836",ATS,2011,"297,36"
1,"2.192,8300",ITL,2011,"2,11"
1,"45,6850",BEF,2011,"101,43"
1,"1,6745",BRL,2011,"2.767,39"
1,"3,9930",ARS,2011,"1.160,53"
1,"0,9946",CAD,2011,"4.659,16"
1,"7,0836",ZAR,2011,"654,19"
1,"1,5640",SDR,2011,"7.247,58"
1,"1.313,8000",XAU,2011,"6.088.149,20"
1,"4,2893",VEF,2011,"1.080,36"
1,"482,3000",CLP,2011,"9,61"
1,"1,3705",EUR,2011,"6.350,90"
1,"19,6500",UYU,2011,"235,83"
1,"0,9967",AUD,2011,"4.618,71"
2,"1,0000",USD,2011,"4.568,00"
2,"2,2150",DEM,2011,"2.062,30"
2,"81,6700",JPY,2011,"55,93"
2,"1,6088",GBP,2011,"7.349,00"
2,"0,9294",CHF,2011,"4.915,00"
2,"7,4287",FRF,2011,"614,91"
2,"6,4240",SEK,2011,"711,08"
2,"2,4957",NLG,2011,"1.830,35"
2,"5,4226",DKK,2011,"842,40"
2,"188,4300",ESP,2011,"24,24"
2,"5,6604",NOK,2011,"807,01"
2,"15,5836",ATS,2011,"293,13"
2,"2.192,8300",ITL,2011,"2,08"
2,"45,6850",BEF,2011,"99,99"
2,"1,6589",BRL,2011,"2.753,63"
2,"4,0255",ARS,2011,"1.134,77"
2,"0,9814",CAD,2011,"4.654,58"
2,"7,0030",ZAR,2011,"652,29"
2,"1,5695",SDR,2011,"7.169,48"
2,"1.406,5700",XAU,2011,"6.425.211,76"
2,"4,2893",VEF,2011,"1.064,98"
2,"475,9000",CLP,2011,"9,60"
2,"1,3745",EUR,2011,"6.278,72"
2,"19,3500",UYU,2011,"236,07"
2,"1,0139",AUD,2011,"4.631,50"
2,"6,5700",CNY,2011,"695,28"
3,"1,0000",USD,2011,"4.130,00"
3,"2,2150",DEM,2011,"1.864,56"
3,"83,0400",JPY,2011,"49,74"
3,"1,6033",GBP,2011,"6.621,63"
3,"0,9242",CHF,2011,"4.468,73"
3,"7,4287",FRF,2011,"555,95"
3,"6,3444",SEK,2011,"650,97"
3,"2,4957",NLG,2011,"1.654,85"
3,"5,3007",DKK,2011,"779,14"
3,"188,4300",ESP,2011,"21,92"
3,"5,6002",NOK,2011,"737,47"
3,"15,5836",ATS,2011,"265,02"
3,"2.192,8300",ITL,2011,"1,88"
3,"45,6850",BEF,2011,"90,40"
3,"1,6390",BRL,2011,"2.519,83"
3,"4,0475",ARS,2011,"1.020,38"
3,"0,9713",CAD,2011,"4.252,03"
3,"6,8195",ZAR,2011,"605,62"
3,"1,5797",SDR,2011,"6.524,16"
3,"1.424,4100",XAU,2011,"5.882.813,30"
3,"4,2893",VEF,2011,"962,86"
3,"482,0000",CLP,2011,"8,57"
3,"1,4063",EUR,2011,"5.808,02"
3,"19,1500",UYU,2011,"215,67"
3,"1,0308",AUD,2011,"4.257,20"
3,"6,5550",CNY,2011,"630,05"
4,"1,0000",USD,2011,"3.926,00"
4,"2,2150",DEM,2011,"1.772,46"
4,"81,4400",JPY,2011,"48,21"
4,"1,6648",GBP,2011,"6.536,00"
4,"0,8726",CHF,2011,"4.499,20"
4,"7,4287",FRF,2011,"528,49"
4,"6,0190",SEK,2011,"652,27"
4,"2,4957",NLG,2011,"1.573,11"
4,"5,0293",DKK,2011,"780,63"
4,"188,4300",ESP,2011,"20,84"
4,"5,2602",NOK,2011,"746,36"
4,"15,5836",ATS,2011,"251,93"
4,"2.192,8300",ITL,2011,"1,79"
4,"45,6850",BEF,2011,"85,94"
4,"1,5885",BRL,2011,"2.471,51"
4,"4,0825",ARS,2011,"961,67"
4,"0,9497",CAD,2011,"4.133,94"
4,"6,6240",ZAR,2011,"592,69"
4,"1,6196",SDR,2011,"6.358,55"
4,"1.533,8900",XAU,2011,"6.022.052,14"
4,"4,2893",VEF,2011,"915,30"
4,"460,3000",CLP,2011,"8,53"
4,"1,4825",EUR,2011,"5.820,30"
4,"18,7500",UYU,2011,"209,39"
4,"1,0915",AUD,2011,"4.285,23"
4,"6,5010",CNY,2011,"603,91"
5,"1,0000",USD,2011,"4.046,00"
5,"2,2150",DEM,2011,"1.826,64"
5,"80,8600",JPY,2011,"50,04"
5,"1,6458",GBP,2011,"6.658,91"
5,"0,8512",CHF,2011,"4.753,29"
5,"7,4287",FRF,2011,"544,64"
5,"6,2240",SEK,2011,"650,06"
5,"2,4957",NLG,2011,"1.621,19"
5,"5,2218",DKK,2011,"774,83"
5,"188,4300",ESP,2011,"21,47"
5,"5,4348",NOK,2011,"744,46"
5,"15,5836",ATS,2011,"259,63"
5,"2.192,8300",ITL,2011,"1,85"
5,"45,6850",BEF,2011,"88,56"
5,"1,5959",BRL,2011,"2.535,25"
5,"4,0830",ARS,2011,"990,94"
5,"0,9776",CAD,2011,"4.138,71"
5,"6,9387",ZAR,2011,"583,11"
5,"1,5929",SDR,2011,"6.444,87"
5,"1.537,9000",XAU,2011,"6.222.343,40"
5,"4,2893",VEF,2011,"943,28"
5,"467,2000",CLP,2011,"8,66"
5,"1,4272",EUR,2011,"5.774,45"
5,"18,4500",UYU,2011,"219,30"
5,"1,0690",AUD,2011,"4.325,17"
5,"6,4829",CNY,2011,"624,10"
6,"1,0000",USD,2011,"3.973,00"
6,"2,2150",DEM,2011,"1.793,68"
6,"80,8600",JPY,2011,"49,13"
6,"1,6017",GBP,2011,"6.363,55"
6,"0,8356",CHF,2011,"4.754,67"
6,"7,4287",FRF,2011,"534,82"
6,"6,3848",SEK,2011,"622,26"
6,"2,4957",NLG,2011,"1.591,94"
6,"5,1881",DKK,2011,"765,79"
6,"188,4300",ESP,2011,"21,08"
6,"5,4138",NOK,2011,"733,87"
6,"15,5836",ATS,2011,"254,95"
6,"2.192,8300",ITL,2011,"1,81"
6,"45,6850",BEF,2011,"86,97"
6,"1,5725",BRL,2011,"2.526,55"
6,"4,1010",ARS,2011,"968,79"
6,"0,9708",CAD,2011,"4.092,50"
6,"6,8269",ZAR,2011,"581,96"
6,"1,5972",SDR,2011,"6.345,68"
6,"1.504,8600",XAU,2011,"5.978.808,78"
6,"4,2893",VEF,2011,"926,26"
6,"471,5000",CLP,2011,"8,43"
6,"1,4377",EUR,2011,"5.711,98"
6,"18,3000",UYU,2011,"217,10"
6,"1,0629",AUD,2011,"4.222,90"
6,"6,4633",CNY,2011,"614,70"
7,"1,0000",USD,2011,"3.834,00"
7,"2,2150",DEM,2011,"1.730,93"
7,"77,8500",JPY,2011,"49,25"
7,"1,6325",GBP,2011,"6.259,01"
7,"0,8031",CHF,2011,"4.774,00"
7,"7,4287",FRF,2011,"516,11"
7,"6,3331",SEK,2011,"605,39"
7,"2,4957",NLG,2011,"1.536,24"
7,"5,2070",DKK,2011,"736,32"
7,"188,4300",ESP,2011,"20,35"
7,"5,4043",NOK,2011,"709,44"
7,"15,5836",ATS,2011,"246,03"
7,"2.192,8300",ITL,2011,"1,75"
7,"45,6850",BEF,2011,"83,92"
7,"1,5640",BRL,2011,"2.451,41"
7,"4,1355",ARS,2011,"927,09"
7,"0,9476",CAD,2011,"4.046,01"
7,"6,6859",ZAR,2011,"573,45"
7,"1,6014",SDR,2011,"6.139,77"
7,"1.606,0600",XAU,2011,"6.157.634,04"
7,"4,2893",VEF,2011,"893,85"
7,"455,7000",CLP,2011,"8,41"
7,"1,4300",EUR,2011,"5.482,62"
7,"18,3500",UYU,2011,"208,94"
7,"1,1007",AUD,2011,"4.220,08"
7,"6,4430",CNY,2011,"595,06"
8,"1,0000",USD,2011,"3.892,00"
8,"2,2150",DEM,2011,"1.757,11"
8,"76,6900",JPY,2011,"50,75"
8,"1,6270",GBP,2011,"6.332,28"
8,"0,8184",CHF,2011,"4.755,62"
8,"7,4287",FRF,2011,"523,91"
8,"6,3602",SEK,2011,"611,93"
8,"2,4957",NLG,2011,"1.559,48"
8,"5,1607",DKK,2011,"754,16"
8,"188,4300",ESP,2011,"20,65"
8,"5,3716",NOK,2011,"724,55"
8,"15,5836",ATS,2011,"249,75"
8,"2.192,8300",ITL,2011,"1,77"
8,"45,6850",BEF,2011,"85,19"
8,"1,5871",BRL,2011,"2.452,27"
8,"4,1860",ARS,2011,"929,77"
8,"0,9812",CAD,2011,"3.966,57"
8,"7,0647",ZAR,2011,"550,91"
8,"1,6083",SDR,2011,"6.259,50"
8,"1.829,4900",XAU,2011,"7.120.375,08"
8,"4,2893",VEF,2011,"907,37"
8,"465,3000",CLP,2011,"8,36"
8,"1,4436",EUR,2011,"5.618,49"
8,"18,5000",UYU,2011,"210,38"
8,"1,0668",AUD,2011,"4.151,99"
8,"6,3795",CNY,2011,"610,08"
9,"1,0000",USD,2011,"4.131,00"
9,"2,2150",DEM,2011,"1.865,01"
9,"76,5200",JPY,2011,"53,99"
9,"1,5638",GBP,2011,"6.460,06"
9,"0,8961",CHF,2011,"4.609,98"
9,"7,4287",FRF,2011,"556,09"
9,"6,7596",SEK,2011,"611,13"
9,"2,4957",NLG,2011,"1.655,25"
9,"5,4666",DKK,2011,"755,68"
9,"188,4300",ESP,2011,"21,92"
9,"5,7527",NOK,2011,"718,10"
9,"15,5836",ATS,2011,"265,09"
9,"2.192,8300",ITL,2011,"1,88"
9,"45,6850",BEF,2011,"90,42"
9,"1,8140",BRL,2011,"2.277,29"
9,"4,2005",ARS,2011,"983,45"
9,"1,0237",CAD,2011,"4.035,36"
9,"7,8200",ZAR,2011,"528,26"
9,"1,5707",SDR,2011,"6.488,56"
